tester_name,predicted_label,left_angle,right_angle,x11,y11,x12,y12,x23,y23,x24,y24,x25,y25,x26,y26
A,0,171.76869738206386,171.83537518797326,0.5884278416633606,0.2089795470237732,0.46259087324142456,0.20248574018478394,0.5580713748931885,0.5218417048454285,0.4808539152145386,0.5220984816551208,0.5552797317504883,0.7202209830284119,0.47605544328689575,0.715632438659668
A,0,168.17525670614987,171.95535183195844,0.5892506241798401,0.20502647757530212,0.46702566742897034,0.20676302909851074,0.5541117191314697,0.5253218412399292,0.48024919629096985,0.5173192024230957,0.5561928749084473,0.7245806455612183,0.47315552830696106,0.7107338905334473
A,0,166.76301617617344,172.86255689669468,0.5910820960998535,0.20584166049957275,0.46822288632392883,0.20846688747406006,0.5525577068328857,0.5262399315834045,0.47843456268310547,0.5180281400680542,0.5551668405532837,0.7227063179016113,0.47160008549690247,0.7058154344558716
A,0,172.82170178842304,168.82542282310064,0.589726984500885,0.21846458315849304,0.46900591254234314,0.2142898142337799,0.5557047128677368,0.5391252040863037,0.481218159198761,0.5303875207901001,0.5499857664108276,0.7282307147979736,0.4678281545639038,0.7123603224754333
A,0,169.93093730111056,169.2192794136111,0.589285135269165,0.21807235479354858,0.4675515592098236,0.19803118705749512,0.5600684881210327,0.5164666175842285,0.48574402928352356,0.5117067694664001,0.5593992471694946,0.7158427238464355,0.4762685000896454,0.7040927410125732
A,0,168.72253011185828,172.85667157360936,0.5929725766181946,0.20314595103263855,0.4759244918823242,0.19594725966453552,0.561411440372467,0.4998430907726288,0.4882439374923706,0.4920493960380554,0.5621321201324463,0.707301676273346,0.48181959986686707,0.6962978839874268
A,0,169.1710923824925,172.4372106020519,0.5930190086364746,0.19938963651657104,0.4773440659046173,0.19657552242279053,0.5597836375236511,0.5008500218391418,0.4874185025691986,0.4929574728012085,0.5587338805198669,0.7099912166595459,0.4785902500152588,0.693891167640686
A,0,169.3947347461346,171.676367159028,0.5936757326126099,0.2036210298538208,0.4707069396972656,0.20076414942741394,0.5576984882354736,0.5207928419113159,0.4826289117336273,0.5122856497764587,0.5558727979660034,0.7189159989356995,0.47345712780952454,0.7059317827224731
A,0,172.61734837494117,171.48680102561477,0.5913574695587158,0.21417474746704102,0.47543132305145264,0.19825854897499084,0.5594000816345215,0.5181468725204468,0.4847543239593506,0.51418137550354,0.5544588565826416,0.7059394717216492,0.47480639815330505,0.7015771865844727
A,0,172.55822972311003,170.0876372892583,0.5924097299575806,0.21823948621749878,0.47274455428123474,0.20301079750061035,0.5598942637443542,0.5237616300582886,0.4861777424812317,0.5161046981811523,0.553810179233551,0.7125097513198853,0.4751640260219574,0.7147493362426758
A,0,170.24820690659593,173.20280355073237,0.5919402837753296,0.21408888697624207,0.47048088908195496,0.19626253843307495,0.55842125415802,0.5225315690040588,0.4829692244529724,0.5130266547203064,0.5558196306228638,0.7208215594291687,0.4778437316417694,0.7127324342727661
A,0,173.17185031842288,170.78458056617526,0.5895708799362183,0.20089343190193176,0.4725511372089386,0.19564732909202576,0.5591605305671692,0.507205605506897,0.48528945446014404,0.5008698105812073,0.5527566075325012,0.7079775333404541,0.47639378905296326,0.6991431713104248
A,0,171.27950219979382,172.2075659225014,0.5918232202529907,0.20379093289375305,0.4719480872154236,0.19498580694198608,0.5590780377388,0.5209193229675293,0.48257866501808167,0.5146605372428894,0.5562412142753601,0.7119231224060059,0.47402283549308777,0.7063926458358765
A,0,172.33746661958256,169.6126774602026,0.5878806710243225,0.20597046613693237,0.4665274918079376,0.1971895396709442,0.5574566721916199,0.5240818858146667,0.48249757289886475,0.5181964635848999,0.553791344165802,0.7222265005111694,0.4719427525997162,0.7073569893836975
A,0,170.26549156980926,171.19691956661046,0.5867606997489929,0.20811736583709717,0.46672189235687256,0.1973724663257599,0.5538493394851685,0.515964150428772,0.4784860610961914,0.5115171074867249,0.551295280456543,0.7104935646057129,0.46898943185806274,0.702029287815094
A,0,169.40609901028134,171.4831913112351,0.5868270993232727,0.20633545517921448,0.46744459867477417,0.19949865341186523,0.5512176752090454,0.5229895710945129,0.4776079058647156,0.517463207244873,0.5499516129493713,0.7185662984848022,0.4677256941795349,0.7133341431617737
A,0,169.56315373065684,169.5863249623709,0.5872798562049866,0.2122475802898407,0.46635758876800537,0.20097076892852783,0.5500721335411072,0.5184265971183777,0.47828903794288635,0.5061478614807129,0.5473348498344421,0.7219926714897156,0.4662685990333557,0.7097122073173523
A,0,169.15456629667017,172.86444940236356,0.5877366662025452,0.22508138418197632,0.4670800566673279,0.20960867404937744,0.5505252480506897,0.5358800292015076,0.47672683000564575,0.5201110243797302,0.5477897524833679,0.7191346287727356,0.46963927149772644,0.7072361707687378
A,0,169.85155654451725,172.66002371927718,0.5866442322731018,0.24009326100349426,0.46790409088134766,0.2253904938697815,0.5532304048538208,0.5398477911949158,0.47682666778564453,0.5264031291007996,0.5516940951347351,0.7258508801460266,0.46932855248451233,0.7171923518180847
A,0,167.70141015592014,170.9330206017018,0.5879340171813965,0.25275078415870667,0.4679390490055084,0.23912471532821655,0.5517095327377319,0.5457341074943542,0.4765525162220001,0.5294440984725952,0.5516859889030457,0.7280377149581909,0.46510690450668335,0.7125543355941772
